"","ScientificName","CommonName","FrenchName","Sex","Minimum length at first maturity","Mean length at first maturity (Lm)","Measurement type","Country","Locality","Reference"
"513","Rhinichthys osculus","Speckled Dace","Seux moucheté","Unsexed",NA,45,NA,"Canada","British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"514","Cottus ricei","Spoonhead Sculpin","Chabot à tête plate","Unsexed",NA,68,NA,NA,"Lake Superior","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"515","Notropis hudsonius","Spottail Shiner","Queue à tache noire","Unsexed",NA,55,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"516","Minytrema melanops","Spotted Sucker",NA,"Unsexed",NA,270,"TL","United States","Oklahoma","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"517","Noturus flavus","Stonecat","Barbotte des rapides","Unsexed",NA,89,"SL","United States","Ohio","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Scott and Crossman, 1973</a>"
"518","Morone saxatilis","Striped Bass","Bar d'Amérique","Unsexed",NA,422,"FL",NA,"St. Lawrence River","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"519","Noturus gyrinus","Tadpole Madtom","Chat-fou brun","Unsexed",NA,62,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"520","Tinca tinca","Tench","Tanche","Male",NA,95,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=12204 target='_blank' >Coad et al. 1995</a>"
"521","Tinca tinca","Tench","Tanche","Female",NA,120,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=12204 target='_blank' >Coad et al. 1995</a>"
"522","Etheostoma olmstedi","Tessellated Darter",NA,"Unsexed",NA,40,"TL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"523","Gasterosteus aculeatus","Three-Spined Stickleback","Épinoche à trois épines","Unsexed",NA,37,"TL","England and Wales (UK)","Birket River","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"524","Cottus rhotheus","Torrent Sculpin","Chabot de torrent","Unsexed",NA,53,"SL","Canada","British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979</a>"
"525","Percopsis omiscomaycus","Trout-Perch","Omisco","Unsexed",NA,78,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"526","Sander vitreus","Walleye","Doré jaune","Unsexed",NA,328,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"527","Lepomis gulosus","Warmouth",NA,"Unsexed",NA,89,NA,NA,NA,"<a href=http://www.fishbase.org/References/FBRefSummary.php?id=3672 target='_blank' >Carlander, 1969</a>"
"528","Notropis texanus","Weed Shiner","Méné d’herbe","Unsexed",NA,42,"TL","United States","Wisconsin","<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Coker et al. 2001</a>"
"529","Lampetra richardsoni","Western Brook Lamprey","Lamproie de l' ouest","Unsexed",NA,165,NA,"Canada","British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"530","Morone chrysops","White Bass","Bar blanc","Unsexed",NA,115,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"531","Pomoxis annularis","White Crappie","Crapet calicot","Unsexed",152,177,"TL","United States",NA,"<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"532","Morone americana","White Perch","Bar blanc d'Amerique","Unsexed",NA,254,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"533","Acipenser transmontanus","White Sturgeon","Esturgeon blanc","Female",NA,1400,NA,"Canada","Fraser River, British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"534","Catostomus commersonii","White Sucker","Meunier noir","Unsexed",NA,253,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"535","Ameiurus natalis","Yellow Bullhead","Barbotte jaune","Unsexed",NA,212,"TL","United States","Northern States","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"536","Perca flavescens","Yellow Perch","Perchaude","Unsexed",NA,175,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
